Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.157407;[-2.66297,-13.9179,1.157]
5;0.351852;[0.00949624,-13.5724,-1.22125]
6;0.324074;[0.577877,-13.8805,1.43517]
7;0.337963;[-0.318181,-13.6684,1.20759]
8;0.402778;[1.16052,-14.1852,0.715058]
9;0.388889;[0.564116,-18.1314,1.18361]
10;0.384259;[-0.870551,-17.2814,1.14632]
11;0.375;[0.261523,-17.2546,1.82986]
12;0.421296;[-0.702319,-18.397,-1.97341]
13;0.407407;[0.449751,-19.7283,-1.37733]
14;0.384259;[-0.686856,-18.384,0.318609]
15;0.384259;[-0.132319,-18.9692,-0.141973]
16;0.444444;[-0.483684,-20.5058,-0.306961]
17;0.37963;[0.384713,-21.0861,-1.17436]
18;0.407407;[-0.891374,-21.6081,0.702759]
19;0.509259;[-0.564058,-21.6005,-0.740478]
20;0.421296;[-0.155537,-21.2055,0.136953]
21;0.384259;[-0.610239,-21.4788,0.708815]
22;0.490741;[-0.50638,-21.3297,0.0332772]
23;0.569444;[-0.603538,-22.5882,0.851188]
24;0.458333;[-0.0132708,-21.5418,0.110314]
25;0.509259;[-0.0945947,-21.7035,-0.548978]
26;0.458333;[0.00496964,-21.4373,0.891734]
27;0.462963;[0.105032,-22.1889,0.445104]
28;0.458333;[0.214273,-22.6208,0.00553114]
29;0.5;[-0.461618,-20.106,-0.780281]
30;0.444444;[-1.06039,-20.215,-0.913004]
31;0.467593;[-0.882324,-20.0842,0.208924]
32;0.375;[0.6671,-18.9265,0.218079]
33;0.407407;[-1.2479,-19.9717,-0.00432948]
34;0.337963;[-1.27987,-19.3206,1.3592]
35;0.416667;[-0.890604,-19.8621,-0.32236]
36;0.388889;[-0.836506,-18.4569,-1.42907]
37;0.398148;[0.240415,-17.7776,-0.653183]
38;0.416667;[0.437562,-17.2274,-0.0928454]
39;0.407407;[-1.39521,-16.0803,-0.497012]
40;0.296296;[2.04805,-16.4271,0.737826]
41;0.342593;[-1.06065,-14.2719,0.649542]
42;0.393519;[0.439211,-14.0178,-1.29925]
43;0.37037;[-0.411218,-14.1065,0.0715788]
44;0.037037;[1.81453,-15.4027,-0.08195]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
