Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.180556;[2.43212,-108.543,1.77976]
5;0.472222;[-0.230847,-105.494,-0.723154]
6;0.407407;[-0.0425668,-105.09,0.710316]
7;0.416667;[-1.68503,-105.552,0.24319]
8;0.439815;[-0.164589,-105.615,1.81248]
9;0.388889;[-0.307617,-106.183,0.557766]
10;0.425926;[-1.9413,-104.092,-1.78318]
11;0.407407;[0.377386,-106.106,-0.257087]
12;0.430556;[0.979368,-105.325,1.00854]
13;0.412037;[0.691885,-105.904,0.456709]
14;0.398148;[-0.0619914,-106.672,-0.223813]
15;0.37963;[0.254374,-105.607,-0.117548]
16;0.453704;[-0.350611,-105.524,-0.296867]
17;0.421296;[0.144336,-106.692,-1.5203]
18;0.402778;[2.1619,-104.375,-0.0806266]
19;0.412037;[0.658278,-105.585,0.891743]
20;0.453704;[-0.367948,-106.007,-0.518184]
21;0.449074;[0.721403,-106.354,0.428335]
22;0.439815;[-0.45423,-106.215,0.315847]
23;0.375;[0.854347,-106.188,0.408286]
24;0.421296;[1.22712,-106.865,-1.02462]
25;0.398148;[-0.0684627,-106.954,0.0897874]
26;0.365741;[2.03937,-105.47,0.0595586]
27;0.467593;[1.14318,-105.769,0.577753]
28;0.435185;[0.333915,-105.62,0.114986]
29;0.37037;[-0.491722,-106.953,1.50193]
30;0.384259;[-0.19858,-106.188,0.881926]
31;0.472222;[1.06428,-106.203,0.125257]
32;0.416667;[0.964083,-106.657,-0.049913]
33;0.421296;[-0.219456,-105.237,-0.570506]
34;0.37963;[0.252594,-105.915,-0.64665]
35;0.361111;[0.890629,-104.92,0.824211]
36;0.421296;[-0.455603,-106.44,0.255802]
37;0.37037;[-0.247555,-106.765,1.86345]
38;0.444444;[-0.44118,-105.997,-1.02699]
39;0.328704;[-0.274492,-106.534,-3.04091]
40;0.402778;[0.830807,-105.596,-0.12262]
41;0.356481;[0.24133,-105.719,-1.44901]
42;0.351852;[0.118868,-105.922,-0.507453]
43;0.523148;[0.0324854,-106.302,1.59953]
44;0.0138889;[3.67385,-104.648,-0.628558]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
