Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[-0.380746,-223.567,1.29634]
5;0.388889;[-1.33933,-221.464,0.291177]
6;0.444444;[-0.366372,-222.031,-0.859516]
7;0.37037;[-0.176359,-221.833,0.169383]
8;0.37037;[-1.28742,-221.194,1.79199]
9;0.388889;[0.016846,-221.696,-0.0389865]
10;0.430556;[-1.34208,-221.119,-2.84999]
11;0.412037;[0.459727,-221.961,0.257691]
12;0.453704;[-0.314872,-221.116,0.0924695]
13;0.375;[1.54745,-222.162,1.14676]
14;0.342593;[0.845925,-221.275,-0.415197]
15;0.402778;[-0.230168,-222.055,0.686762]
16;0.375;[-1.74105,-220.59,0.915961]
17;0.430556;[-0.0633588,-221.977,1.40051]
18;0.416667;[-0.453654,-222.068,-0.317149]
19;0.351852;[0.80277,-220.99,-0.42749]
20;0.462963;[-0.84069,-221.685,0.130615]
21;0.458333;[-0.500009,-220.955,-0.253821]
22;0.375;[1.65861,-221.693,-0.0663815]
23;0.388889;[1.20463,-222.802,0.21134]
24;0.449074;[0.729086,-221.856,-1.41744]
25;0.347222;[-0.494036,-220.378,0.628085]
26;0.444444;[0.807359,-220.532,0.598449]
27;0.37037;[-0.337309,-221.561,-0.345681]
28;0.393519;[-0.841862,-222.203,-0.202559]
29;0.407407;[-1.58552,-221.785,0.277335]
30;0.513889;[-0.00703418,-221.677,1.40074]
31;0.361111;[0.736763,-222.298,0.527727]
32;0.462963;[0.557292,-222.645,-0.529438]
33;0.388889;[-0.260202,-222.122,-2.17538]
34;0.435185;[-0.393464,-222.868,-0.398067]
35;0.430556;[-1.02815,-221.578,1.16045]
36;0.37963;[1.19187,-220.327,0.707018]
37;0.444444;[-0.437066,-221.243,0.12804]
38;0.384259;[0.775138,-222.254,-0.372862]
39;0.430556;[-1.0594,-223.27,0.356809]
40;0.393519;[0.625609,-221.277,0.430867]
41;0.421296;[-0.742216,-221.546,-0.011124]
42;0.412037;[0.203047,-221.327,-0.939819]
43;0.541667;[-0.802427,-221.037,0.262996]
44;0.0277778;[-0.45387,-221.867,-3.69523]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
