Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[1.58308,-6.13965,0.0889237]
5;0.398148;[1.29137,-7.02401,0.228984]
6;0.37963;[-1.29265,-8.2489,0.602726]
7;0.398148;[1.17,-8.96508,0.170161]
8;0.342593;[2.02033,-9.66205,0.0339121]
9;0.37037;[-0.723235,-10.2054,0.269451]
10;0.435185;[0.138603,-9.03608,0.0592764]
11;0.449074;[0.493315,-10.0801,-0.160857]
12;0.333333;[0.220697,-10.6309,0.704706]
13;0.453704;[-1.31565,-11.5276,-0.932652]
14;0.449074;[0.672325,-10.7198,-0.473427]
15;0.430556;[0.229302,-11.7303,0.895309]
16;0.365741;[1.2946,-12.4375,0.308292]
17;0.486111;[0.641484,-12.6378,-0.736748]
18;0.421296;[-1.70728,-13.3439,-0.139331]
19;0.407407;[-0.215065,-13.8638,1.07551]
20;0.49537;[0.00509244,-13.3336,-0.200889]
21;0.324074;[-0.122566,-13.1533,-0.341749]
22;0.439815;[-0.236678,-12.8389,0.861879]
23;0.486111;[-0.162449,-12.6805,-0.221186]
24;0.393519;[-0.633628,-12.7742,-0.52167]
25;0.439815;[-0.881123,-12.5831,-0.3709]
26;0.425926;[-0.532095,-13.3843,-0.348408]
27;0.37963;[0.217855,-12.9561,-0.0772472]
28;0.458333;[0.240449,-13.724,-0.585092]
29;0.430556;[0.224228,-13.9109,-0.0306005]
30;0.412037;[-0.609979,-12.0897,-1.06617]
31;0.398148;[0.370664,-12.4725,0.57246]
32;0.453704;[-0.412749,-12.5474,-0.436571]
33;0.393519;[-1.13091,-13.0255,0.466225]
34;0.458333;[-0.226476,-12.1692,1.22331]
35;0.398148;[0.0267036,-10.1687,-0.24781]
36;0.388889;[1.2828,-10.9827,-1.24248]
37;0.356481;[-1.15356,-9.82487,-0.468946]
38;0.458333;[0.966252,-9.66346,-0.423875]
39;0.375;[-0.493673,-8.25573,0.616788]
40;0.375;[-0.67273,-9.95179,-0.183158]
41;0.388889;[1.03331,-8.34774,0.120938]
42;0.324074;[-0.237427,-7.92023,1.31615]
43;0.435185;[-0.959614,-7.47231,-0.262535]
44;0.0462963;[2.49129,-6.0072,1.72985]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
