Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.194444;[-0.472552,-67.4084,0.0950317]
5;0.435185;[0.452449,-66.9349,0.422788]
6;0.324074;[0.158852,-67.6317,1.22576]
7;0.393519;[-0.174739,-66.4124,-0.221525]
8;0.356481;[-0.329073,-67.9083,0.0732341]
9;0.384259;[-0.666748,-67.9187,0.626307]
10;0.407407;[-1.24625,-66.2785,-1.50561]
11;0.356481;[-0.380787,-68.2201,-1.13015]
12;0.407407;[0.452771,-67.0475,-0.0294643]
13;0.388889;[-1.10192,-67.8166,0.971759]
14;0.384259;[0.400237,-66.4619,0.546166]
15;0.402778;[0.0531274,-68.6882,0.302144]
16;0.384259;[-0.78095,-68.2753,1.83856]
17;0.435185;[-0.156172,-67.3234,-0.58954]
18;0.439815;[-0.858598,-69.2031,-0.0803669]
19;0.416667;[-0.278109,-67.5847,-0.689755]
20;0.421296;[-0.618752,-67.7357,-0.677917]
21;0.412037;[0.515465,-67.5053,-0.557133]
22;0.435185;[0.667223,-68.8091,-0.371736]
23;0.49537;[-1.09857,-68.4206,-0.673028]
24;0.449074;[-0.031812,-68.1442,-0.71879]
25;0.486111;[0.461866,-68.288,0.883936]
26;0.439815;[-0.466077,-69.3272,-0.658419]
27;0.421296;[-1.01007,-67.4243,0.781712]
28;0.439815;[-0.295549,-68.29,-0.440289]
29;0.412037;[-0.406004,-68.1214,0.96343]
30;0.421296;[0.430024,-67.2195,1.02682]
31;0.425926;[-0.31236,-68.4526,0.712638]
32;0.375;[-0.0856731,-68.6421,1.8982]
33;0.425926;[0.215913,-67.6528,-0.648517]
34;0.439815;[-0.752228,-69.0762,-0.21149]
35;0.416667;[0.0669094,-67.1973,-0.241291]
36;0.398148;[-0.30566,-67.2794,-0.108857]
37;0.393519;[0.412102,-68.4828,-0.170346]
38;0.365741;[0.412454,-66.5487,1.63865]
39;0.398148;[-0.73755,-67.6104,0.287104]
40;0.402778;[-1.18335,-66.9994,0.0252529]
41;0.384259;[-0.168997,-66.7253,-0.276742]
42;0.407407;[0.769314,-65.991,-0.0947957]
43;0.449074;[-1.00842,-66.9638,-0.0957029]
44;0.0462963;[2.84069,-67.6949,-0.745576]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
