Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.162037;[0.751789,-266.918,0.266146]
5;0.476852;[-0.695949,-266.073,-1.63716]
6;0.449074;[-0.665924,-265.29,-0.67937]
7;0.356481;[0.867062,-266.94,-1.99346]
8;0.425926;[-0.0371053,-265.484,0.208058]
9;0.430556;[0.702339,-265.305,0.720005]
10;0.388889;[-0.51857,-266.16,-0.916564]
11;0.37037;[-0.27114,-265.893,0.296459]
12;0.412037;[-0.350843,-266.552,-0.211349]
13;0.375;[0.279662,-265.618,-0.483859]
14;0.472222;[-2.48833,-265.79,-0.162284]
15;0.375;[0.504927,-266.902,1.58505]
16;0.398148;[1.4971,-265.376,1.1178]
17;0.393519;[0.347047,-265.861,-0.434516]
18;0.407407;[-0.912034,-266.228,-0.00256578]
19;0.407407;[0.725848,-267.278,-0.289346]
20;0.430556;[2.05676,-266.041,-0.988397]
21;0.435185;[-0.991873,-265.925,-1.003]
22;0.361111;[-0.659841,-264.155,0.320165]
23;0.398148;[-0.487258,-265.697,-0.976898]
24;0.439815;[0.403784,-265.669,0.128503]
25;0.393519;[-0.104844,-264.863,0.00729509]
26;0.384259;[-0.581606,-266.312,0.781968]
27;0.425926;[-0.357549,-265.709,-1.44742]
28;0.425926;[-0.131623,-266.096,0.553881]
29;0.365741;[-0.688296,-265.912,-1.06995]
30;0.462963;[-0.846574,-266.422,-1.02457]
31;0.361111;[0.851662,-265.206,0.151178]
32;0.361111;[0.681752,-264.758,-0.10191]
33;0.49537;[-0.216826,-265.924,-1.01009]
34;0.416667;[0.49399,-265.337,0.544141]
35;0.407407;[0.250904,-267.903,1.77223]
36;0.472222;[-0.10572,-265.487,0.352088]
37;0.361111;[-0.748626,-266.467,1.18715]
38;0.398148;[-0.638915,-266.024,-0.104678]
39;0.481481;[0.825956,-267.178,-0.181347]
40;0.375;[-0.0656063,-265.375,0.660712]
41;0.439815;[0.923518,-263.61,0.470436]
42;0.37037;[0.212925,-266.026,-0.262209]
43;0.467593;[0.133375,-264.403,0.0751412]
44;0.0416667;[0.170841,-265.963,-2.83856]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
