Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.12963;[-2.42275,-29.2027,-0.678166]
5;0.347222;[0.893944,-32.1801,-2.34145]
6;0.282407;[0.267695,-31.1367,-2.13334]
7;0.342593;[0.335918,-31.8852,1.66772]
8;0.319444;[0.919608,-30.0698,-1.27506]
9;0.310185;[0.812981,-34.2682,-1.74962]
10;0.375;[0.0533266,-32.8525,0.190087]
11;0.37037;[-0.438804,-31.4752,-0.998396]
12;0.347222;[2.27278,-33.3059,-0.80677]
13;0.388889;[-0.0053202,-32.9118,0.587056]
14;0.462963;[-1.96341,-33.6433,-0.250991]
15;0.356481;[0.158819,-34.92,0.285417]
16;0.49537;[-0.356027,-35.472,0.0461353]
17;0.37963;[0.230931,-36.5938,-1.14048]
18;0.467593;[-0.409432,-35.6105,-0.179285]
19;0.467593;[0.447178,-36.8709,1.20435]
20;0.439815;[0.227532,-35.8941,0.127077]
21;0.527778;[-0.194854,-37.0175,0.0071818]
22;0.458333;[-0.811633,-35.6265,1.1278]
23;0.513889;[-0.830317,-37.095,0.463937]
24;0.439815;[0.548392,-36.8005,0.532494]
25;0.546296;[0.0547306,-36.763,0.0152135]
26;0.5;[-0.809452,-36.4058,0.429203]
27;0.527778;[-0.830632,-36.8111,-0.311235]
28;0.458333;[-0.173168,-35.5205,-0.70904]
29;0.513889;[-0.431047,-35.481,-0.619916]
30;0.509259;[-0.0731846,-35.1902,-0.588369]
31;0.462963;[0.378702,-34.458,0.194325]
32;0.444444;[0.299381,-35.2892,-0.336109]
33;0.407407;[-0.727662,-33.8789,0.557472]
34;0.37037;[-0.348821,-33.696,0.370534]
35;0.421296;[-0.985148,-34.8686,0.0619631]
36;0.398148;[-1.33324,-33.2555,-0.50155]
37;0.384259;[0.143188,-33.904,0.52538]
38;0.37037;[0.599441,-34.2379,1.02957]
39;0.37963;[1.26183,-32.1174,-0.755491]
40;0.287037;[-1.40027,-32.4078,-1.69337]
41;0.333333;[0.0520536,-31.2964,1.43019]
42;0.314815;[0.85351,-31.5496,2.05628]
43;0.384259;[0.0389574,-29.2701,0.424224]
44;0.037037;[8.31878,-32.4936,1.61951]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
