Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.148148;[0.641948,-12.2073,0.386923]
5;0.296296;[-1.71064,-14.2004,-0.203602]
6;0.328704;[-0.0279024,-16.2264,0.0665909]
7;0.361111;[0.267826,-15.9314,-0.67302]
8;0.305556;[-1.41733,-17.5227,-0.143356]
9;0.328704;[0.299084,-18.5497,1.92575]
10;0.365741;[2.19145,-18.4799,1.8733]
11;0.421296;[-0.200173,-19.0745,-0.555609]
12;0.421296;[-1.34746,-19.4472,-1.43479]
13;0.416667;[0.975914,-19.1989,1.11528]
14;0.384259;[-0.0938564,-21.7905,0.437616]
15;0.416667;[-0.430467,-21.3387,-1.08748]
16;0.393519;[-0.936229,-22.0887,0.186515]
17;0.435185;[0.234542,-21.798,1.00225]
18;0.449074;[0.230875,-21.5641,-0.0112895]
19;0.481481;[-0.325268,-22.9795,-1.31818]
20;0.49537;[0.5372,-23.4983,0.643515]
21;0.421296;[0.0424981,-22.6999,-0.288315]
22;0.49537;[1.43313,-22.8659,-0.792929]
23;0.472222;[0.991678,-22.931,0.0617203]
24;0.486111;[-0.503881,-23.6935,0.249291]
25;0.509259;[0.0405029,-24.0016,0.954913]
26;0.439815;[-1.18791,-22.9636,-0.143306]
27;0.509259;[-0.208059,-22.8692,0.0407807]
28;0.490741;[-0.0932963,-22.5215,-0.653204]
29;0.453704;[0.989506,-22.4803,-0.0184282]
30;0.458333;[1.41602,-21.6583,-0.625972]
31;0.462963;[-0.236819,-21.1785,0.0288088]
32;0.365741;[0.0888029,-21.2611,-0.819347]
33;0.449074;[-0.710393,-21.1531,-0.118578]
34;0.407407;[-0.813935,-21.0079,-0.765154]
35;0.430556;[-0.00696432,-20.6166,0.0447563]
36;0.430556;[0.424585,-18.895,1.29499]
37;0.314815;[1.14453,-21.2001,0.0660137]
38;0.384259;[0.126538,-19.555,-0.142297]
39;0.337963;[-1.92763,-18.662,0.866049]
40;0.347222;[-0.0825284,-15.9188,-0.610919]
41;0.365741;[-0.0877683,-18.092,2.36001]
42;0.324074;[-0.890364,-13.8819,2.92106]
43;0.430556;[0.9724,-16.7334,-2.36907]
44;0.037037;[-0.0361914,-10.199,3.33551]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
