Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.171296;[-1.57115,-245.696,-1.12327]
5;0.412037;[0.716549,-245.473,0.0811254]
6;0.402778;[0.848826,-245.842,-0.260044]
7;0.412037;[1.80256,-245.327,0.483666]
8;0.462963;[0.551488,-245.363,0.537058]
9;0.435185;[0.337388,-245.532,-1.08915]
10;0.412037;[0.295935,-245.977,-0.107824]
11;0.393519;[-0.508409,-246.985,0.202384]
12;0.412037;[0.403963,-246.295,-0.185182]
13;0.393519;[-2.10664,-247.869,0.623792]
14;0.333333;[0.762075,-246.912,0.531772]
15;0.453704;[0.0434923,-247.079,-1.0218]
16;0.388889;[0.437034,-245.858,0.922812]
17;0.449074;[0.238814,-246.772,0.926334]
18;0.356481;[0.730221,-246.56,-0.242231]
19;0.388889;[0.688525,-246.538,-0.284484]
20;0.458333;[1.74276,-245.546,0.163588]
21;0.421296;[0.44818,-245.495,0.880528]
22;0.37963;[1.03437,-246.879,-0.769292]
23;0.402778;[0.403416,-245.757,-0.439419]
24;0.388889;[0.677114,-244.907,0.708776]
25;0.37963;[0.0320186,-245.388,1.75763]
26;0.430556;[-0.92,-244.17,-0.591679]
27;0.37037;[1.78059,-244.583,-0.896154]
28;0.407407;[-0.148164,-246.586,0.740668]
29;0.412037;[-1.7837,-245.212,0.697954]
30;0.416667;[1.34167,-245.123,0.83014]
31;0.425926;[0.737787,-246.651,0.0019745]
32;0.407407;[-1.17457,-244.635,-0.786571]
33;0.421296;[-0.371961,-246.356,1.21173]
34;0.361111;[0.817355,-245.909,-2.08462]
35;0.444444;[-0.262,-245.651,0.0881979]
36;0.435185;[0.950798,-245.782,0.116155]
37;0.453704;[1.28002,-246.474,-0.69617]
38;0.412037;[-0.129752,-245.167,-0.374229]
39;0.421296;[-0.0923752,-245.417,0.619667]
40;0.384259;[1.25897,-245.156,-0.593087]
41;0.388889;[0.476614,-245.92,0.582901]
42;0.425926;[-0.101902,-246.009,0.495054]
43;0.50463;[-0.110881,-245.877,0.270886]
44;0.0416667;[-2.49505,-244.091,2.9197]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
