Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.217593;[-1.3489,-86.2539,-0.649371]
5;0.439815;[-0.245035,-85.8955,-0.784192]
6;0.384259;[1.23439,-86.4914,-0.590772]
7;0.37037;[0.832791,-87.2631,-0.0191515]
8;0.407407;[-0.53937,-86.2436,-1.45821]
9;0.421296;[0.928642,-84.8669,-0.48891]
10;0.398148;[-0.112612,-84.9747,1.18121]
11;0.384259;[0.438066,-86.6608,-0.951009]
12;0.412037;[0.932327,-86.2047,1.37544]
13;0.384259;[0.177254,-86.2306,-0.480878]
14;0.407407;[-0.0828799,-86.5304,-0.950271]
15;0.375;[-0.536202,-87.0578,2.18809]
16;0.388889;[0.183953,-86.2725,-1.31765]
17;0.393519;[-0.867493,-86.5706,0.445034]
18;0.388889;[0.279716,-85.7706,0.717539]
19;0.458333;[1.3141,-86.5366,-1.09798]
20;0.421296;[-1.04108,-87.2243,-0.26428]
21;0.476852;[0.596049,-85.7339,0.36894]
22;0.425926;[-0.392614,-86.4109,-1.12995]
23;0.324074;[-0.491555,-85.7113,1.75451]
24;0.416667;[-1.35123,-87.3921,-0.526688]
25;0.412037;[-1.00818,-86.5325,-0.706925]
26;0.444444;[-0.902417,-86.338,-0.397165]
27;0.486111;[-0.441809,-85.665,0.076412]
28;0.402778;[-0.0179816,-84.5478,0.921825]
29;0.375;[-0.512334,-86.6301,-1.29219]
30;0.462963;[0.371625,-85.9364,0.895571]
31;0.435185;[0.671271,-86.2537,0.844528]
32;0.458333;[-0.126369,-87.2968,-0.0845947]
33;0.425926;[0.105042,-86.8875,0.174061]
34;0.421296;[0.912823,-87.0335,-0.831401]
35;0.407407;[-0.228828,-86.6496,-0.570101]
36;0.356481;[-0.437251,-87.8292,1.60057]
37;0.402778;[1.10313,-86.9933,-0.224195]
38;0.398148;[-1.15917,-86.7187,0.0547225]
39;0.416667;[1.06275,-85.4164,0.270391]
40;0.356481;[0.8966,-86.3171,0.244847]
41;0.458333;[2.38947,-85.3179,-0.129025]
42;0.375;[1.74631,-86.32,0.316892]
43;0.458333;[-0.249254,-86.2043,-0.54435]
44;0.0231481;[-0.718257,-83.705,-0.294804]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
