Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.125;[3.63203,-41.9237,-0.0237667]
5;0.324074;[0.507531,-42.7088,-1.03257]
6;0.361111;[-0.0515001,-44.291,-0.373026]
7;0.328704;[0.335179,-43.4215,0.942777]
8;0.333333;[1.66244,-43.4146,-0.143298]
9;0.337963;[0.152811,-45.2342,1.89571]
10;0.412037;[0.853062,-43.496,1.88112]
11;0.421296;[0.572576,-45.1365,-0.12306]
12;0.393519;[0.0813256,-46.1703,-0.241286]
13;0.416667;[-0.466192,-46.1678,-1.37737]
14;0.416667;[0.547029,-46.3533,0.485439]
15;0.430556;[-0.16957,-44.7934,0.556834]
16;0.435185;[1.37916,-46.4963,1.15182]
17;0.416667;[2.37747,-46.0493,0.829258]
18;0.430556;[0.22661,-45.9225,-0.535628]
19;0.425926;[-0.723444,-46.2334,-0.713799]
20;0.444444;[0.136261,-46.8066,0.473429]
21;0.472222;[1.21,-46.8285,0.590898]
22;0.50463;[-0.197052,-45.81,0.191464]
23;0.462963;[0.366316,-45.7233,-0.765618]
24;0.472222;[0.0368921,-46.0177,-0.623819]
25;0.518519;[0.666668,-45.0367,0.375819]
26;0.416667;[0.0528297,-46.6438,0.0457172]
27;0.523148;[-1.10908,-47.499,-0.56999]
28;0.453704;[-0.576872,-45.0556,0.916136]
29;0.435185;[0.571336,-46.079,0.674731]
30;0.439815;[0.234569,-45.836,-2.04648]
31;0.476852;[1.23695,-46.3366,0.140544]
32;0.425926;[-0.28238,-46.1433,0.2614]
33;0.476852;[0.419516,-44.9277,0.238613]
34;0.398148;[1.01346,-45.6825,-1.29088]
35;0.435185;[1.22461,-44.0472,0.63099]
36;0.384259;[1.19613,-44.8187,-0.274423]
37;0.351852;[0.356762,-46.1576,1.28621]
38;0.402778;[0.319431,-43.773,-0.268604]
39;0.402778;[-0.267985,-43.7,-1.08175]
40;0.296296;[0.367609,-45.6747,0.898265]
41;0.337963;[0.329969,-44.3135,-2.16487]
42;0.356481;[1.30295,-43.8954,0.18997]
43;0.328704;[-1.49415,-42.8986,-0.550622]
44;0.0462963;[-2.74994,-41.345,5.28709]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
