Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.222222;[0.97117,-165.213,0.631943]
5;0.435185;[0.861843,-166.513,-0.135164]
6;0.444444;[0.14296,-166.478,-0.173743]
7;0.333333;[-1.31499,-164.886,0.165691]
8;0.430556;[-0.223412,-165.138,0.115632]
9;0.407407;[-0.385317,-164.758,0.378391]
10;0.393519;[-1.15956,-165.762,0.985183]
11;0.425926;[-0.202424,-165.54,-1.22466]
12;0.458333;[0.898927,-165.016,0.452249]
13;0.412037;[0.944219,-164.456,-0.00610496]
14;0.439815;[-0.443245,-166.996,0.259434]
15;0.361111;[-1.03059,-165.884,-0.220975]
16;0.398148;[-0.104305,-166.352,-0.990397]
17;0.375;[0.224084,-166.732,0.328103]
18;0.37037;[-0.2174,-166.062,-0.186082]
19;0.412037;[0.105919,-165.378,-0.501655]
20;0.430556;[-0.0651423,-165.674,1.04137]
21;0.37963;[-0.540414,-165.768,-0.0956939]
22;0.384259;[1.10858,-165.463,-0.599179]
23;0.407407;[0.406842,-167.381,-0.497901]
24;0.416667;[0.0918662,-165.49,0.208537]
25;0.425926;[-0.219012,-164.737,-0.59795]
26;0.375;[-0.840647,-164.836,0.307051]
27;0.393519;[1.32133,-166.819,0.807052]
28;0.365741;[-0.0430291,-167.039,0.802603]
29;0.481481;[0.539942,-165.833,0.588433]
30;0.402778;[0.289816,-165.488,-1.47625]
31;0.388889;[-0.0903086,-164.546,-0.117346]
32;0.361111;[0.122145,-165.28,-0.798356]
33;0.444444;[-0.18122,-164.514,-1.1626]
34;0.365741;[1.28578,-164.372,-0.0136562]
35;0.407407;[-0.0417818,-166.814,0.258918]
36;0.412037;[0.665221,-165.155,0.171565]
37;0.416667;[1.07507,-166.655,-0.856779]
38;0.435185;[-0.599812,-165.958,0.0196755]
39;0.407407;[0.180617,-163.845,0.182036]
40;0.486111;[-0.265405,-165.659,0.152139]
41;0.37037;[-0.87185,-163.815,0.12307]
42;0.444444;[-0.652273,-165.599,0.25324]
43;0.5;[0.224208,-165.284,0.167649]
44;0.0509259;[0.722813,-167.664,0.144035]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
