Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.166667;[0.591497,-12.2424,-0.804397]
5;0.421296;[0.736258,-13.0985,1.14997]
6;0.310185;[1.49506,-13.8637,-0.264299]
7;0.314815;[0.226599,-14.067,-2.27778]
8;0.361111;[-0.429815,-14.4827,0.511157]
9;0.333333;[-0.0249319,-14.639,-0.0322181]
10;0.430556;[0.159038,-15.9525,-0.250057]
11;0.388889;[-2.13664,-16.7646,-0.145037]
12;0.398148;[0.839,-17.5979,0.437197]
13;0.416667;[1.47729,-17.9728,1.20343]
14;0.393519;[-1.27467,-18.0978,0.592627]
15;0.462963;[-0.519867,-18.2998,-0.300348]
16;0.430556;[0.394855,-19.3738,-0.154751]
17;0.421296;[0.0779222,-19.9079,0.404424]
18;0.407407;[-0.636007,-20.4453,-0.966604]
19;0.425926;[0.462807,-21.0509,-0.327696]
20;0.476852;[0.460381,-20.6742,-0.0280999]
21;0.444444;[1.2248,-20.0739,1.713]
22;0.458333;[0.63266,-20.3623,0.517853]
23;0.458333;[-0.0444176,-20.2965,-1.2175]
24;0.490741;[0.153567,-21.5432,-0.186237]
25;0.472222;[-0.53926,-20.0548,0.915625]
26;0.518519;[-0.212613,-19.8569,-0.471756]
27;0.421296;[-0.246423,-20.5716,-0.255307]
28;0.453704;[0.245996,-21.3052,0.144412]
29;0.453704;[-0.291234,-20.6118,-0.444298]
30;0.462963;[-0.132324,-21.352,-0.193093]
31;0.444444;[-0.779017,-18.4813,-0.188837]
32;0.416667;[-0.273577,-18.6387,0.858483]
33;0.435185;[1.12201,-17.17,-0.0988519]
34;0.430556;[-1.22944,-17.6148,-1.10085]
35;0.462963;[1.09621,-18.7621,-0.596458]
36;0.319444;[0.286307,-14.7829,-0.970179]
37;0.462963;[1.00581,-16.147,-0.81441]
38;0.365741;[-0.638941,-15.8402,0.192073]
39;0.300926;[-3.25714,-15.1864,0.381325]
40;0.384259;[-0.796853,-13.7235,-0.283325]
41;0.236111;[-0.336571,-14.8627,2.10557]
42;0.365741;[-0.00546568,-15.0615,-1.69068]
43;0.416667;[0.926561,-11.1871,0.128665]
44;0.037037;[-1.02439,-9.11743,-2.10729]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
