Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.222222;[-1.43709,-82.0537,0.430703]
5;0.407407;[0.741273,-83.4897,0.349032]
6;0.384259;[-0.756795,-82.2467,0.925039]
7;0.416667;[-1.28428,-83.3921,-0.0527696]
8;0.398148;[-0.223874,-81.7755,0.0285163]
9;0.375;[1.12848,-81.3038,-0.322384]
10;0.384259;[-0.10928,-82.6025,0.8228]
11;0.388889;[-0.734587,-83.9019,-0.484242]
12;0.449074;[0.436117,-81.1188,0.618634]
13;0.375;[-0.878567,-81.6349,-1.41211]
14;0.467593;[-0.180707,-82.3545,0.557135]
15;0.37963;[1.40525,-83.5255,1.2928]
16;0.361111;[1.0117,-81.5509,0.670766]
17;0.453704;[-0.958924,-82.4641,1.11254]
18;0.430556;[0.0543853,-82.6099,1.61222]
19;0.476852;[-0.0229111,-83.4827,0.443681]
20;0.356481;[1.08776,-81.3283,-0.528725]
21;0.467593;[0.337392,-82.4025,-0.710974]
22;0.361111;[0.960423,-82.5223,-0.915644]
23;0.481481;[0.244484,-82.4471,1.43193]
24;0.421296;[-0.156262,-82.5104,-1.31792]
25;0.412037;[2.37447,-83.7349,0.758351]
26;0.421296;[-1.10594,-82.512,0.870737]
27;0.425926;[0.901551,-82.4797,0.0112983]
28;0.398148;[-0.258293,-83.4646,0.430363]
29;0.490741;[-0.295701,-84.1341,0.0115122]
30;0.388889;[1.04015,-81.9179,-0.638755]
31;0.384259;[-0.0740867,-82.3828,0.0523078]
32;0.439815;[-0.806547,-83.8567,0.491371]
33;0.361111;[-0.382035,-82.863,0.24663]
34;0.384259;[0.491068,-83.1929,0.443098]
35;0.481481;[1.10308,-82.5242,-1.27994]
36;0.412037;[1.83048,-82.1265,0.22643]
37;0.361111;[-0.317559,-82.1243,-1.23416]
38;0.365741;[0.0132345,-82.2423,-1.30369]
39;0.444444;[0.116447,-82.4356,-0.252433]
40;0.407407;[0.127365,-83.71,-0.976987]
41;0.398148;[0.293837,-82.2686,1.24152]
42;0.328704;[-0.436083,-81.6037,0.642411]
43;0.472222;[0.919384,-81.4603,-0.992254]
44;0.037037;[1.05911,-85.3167,0.629372]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
