Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.171296;[0.179483,-152.524,-2.19585]
5;0.430556;[-0.3898,-153.552,-0.745036]
6;0.467593;[-0.712814,-154.753,0.497272]
7;0.402778;[-0.767575,-152.177,-0.675666]
8;0.435185;[1.07856,-153.435,1.73506]
9;0.393519;[-1.18821,-155.218,-0.666115]
10;0.388889;[-0.40406,-153.996,0.787194]
11;0.398148;[0.407126,-152.868,0.396949]
12;0.416667;[-0.411436,-153.369,-0.287099]
13;0.425926;[-0.947061,-155.705,0.410722]
14;0.361111;[1.19985,-152.757,-1.4382]
15;0.407407;[-0.859043,-152.959,1.06689]
16;0.384259;[-0.214549,-152.814,-0.45984]
17;0.407407;[-0.853537,-155.067,-0.906012]
18;0.361111;[-0.25346,-153.851,0.388685]
19;0.412037;[0.0224665,-152.536,-0.835052]
20;0.37037;[-0.651944,-153.439,-1.03427]
21;0.462963;[-0.259309,-153.469,-0.379997]
22;0.5;[-0.0129773,-154.34,-0.723149]
23;0.416667;[1.35586,-154.767,-0.277786]
24;0.439815;[-1.10545,-153.216,-0.123802]
25;0.425926;[-0.221986,-152.606,0.743292]
26;0.37963;[-0.0469599,-153.442,-0.812934]
27;0.407407;[-1.13385,-154.133,0.411015]
28;0.425926;[0.770194,-151.815,-0.0142407]
29;0.421296;[0.679402,-153.858,0.463863]
30;0.444444;[1.0322,-151.83,-0.360615]
31;0.384259;[-1.75395,-154.158,-1.56681]
32;0.439815;[0.902745,-152.68,-0.772828]
33;0.37963;[0.459389,-153.929,-0.263316]
34;0.439815;[-0.589714,-153.405,0.324288]
35;0.430556;[-0.94371,-155.486,0.0112034]
36;0.356481;[-0.541581,-152.699,-0.592221]
37;0.425926;[-0.203419,-154.021,0.072553]
38;0.361111;[-0.325135,-153.328,-1.46043]
39;0.388889;[0.250564,-153.595,1.49592]
40;0.402778;[-3.48654,-154.279,-0.980125]
41;0.430556;[-0.192959,-153.581,0.611601]
42;0.393519;[0.16231,-154.457,0.0478018]
43;0.453704;[0.248562,-153.311,-0.0273979]
44;0.0277778;[-1.77669,-154.236,-5.45751]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
