Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.203704;[-0.754058,-301.441,-0.149827]
5;0.435185;[-0.66539,-300.45,0.111743]
6;0.402778;[1.11141,-301.815,-0.608255]
7;0.430556;[-1.35264,-302.429,-1.61257]
8;0.319444;[0.273862,-302.566,-0.939942]
9;0.416667;[-0.88737,-300.992,-0.604403]
10;0.37963;[-0.322506,-302.563,-0.561029]
11;0.416667;[-1.41821,-302.026,-0.800989]
12;0.439815;[0.00270965,-301.634,-0.308121]
13;0.444444;[-0.0500476,-301.368,0.724781]
14;0.430556;[0.0435441,-300.83,2.07271]
15;0.430556;[-0.838317,-302.843,0.573451]
16;0.430556;[1.30588,-301.093,1.01133]
17;0.342593;[0.486071,-302.997,0.348263]
18;0.365741;[-0.90959,-302.372,0.0396997]
19;0.476852;[-0.424963,-302.168,0.421854]
20;0.402778;[1.25547,-301.628,-0.0895176]
21;0.439815;[-0.41003,-301.549,1.00099]
22;0.444444;[-0.179997,-301.88,0.247193]
23;0.37037;[0.150855,-300.612,-1.26122]
24;0.398148;[1.1559,-302.166,-0.0769353]
25;0.402778;[1.59143,-302.257,1.23992]
26;0.439815;[0.161784,-300.438,1.20069]
27;0.407407;[0.29418,-301.238,-1.65738]
28;0.393519;[0.114373,-304.033,0.258682]
29;0.351852;[-0.223728,-301.532,0.485565]
30;0.439815;[-1.4898,-300.64,0.00294737]
31;0.375;[0.820678,-301.638,-1.48497]
32;0.435185;[-0.309365,-302.824,-1.48683]
33;0.449074;[0.936881,-302.587,-0.368828]
34;0.398148;[-0.191996,-301.558,0.597651]
35;0.388889;[1.06801,-302.744,-0.333973]
36;0.365741;[-0.070086,-301.725,0.983064]
37;0.416667;[-0.479623,-301.579,1.47157]
38;0.402778;[0.103767,-302.153,1.51591]
39;0.388889;[-0.686964,-301.861,-0.346739]
40;0.444444;[1.82237,-302.86,-1.03828]
41;0.430556;[1.38461,-301.818,-0.915874]
42;0.412037;[0.363938,-303.144,-0.16936]
43;0.476852;[0.154791,-302.559,-0.509141]
44;0.0324074;[-2.12184,-298.288,2.56291]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
