Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.310185;[0.118515,-0.289621,-0.153085]
5;0.583333;[0.0652036,-0.750601,-0.116108]
6;0.125;[0.558696,-1.85076,0.446785]
7;0.148148;[0.255533,-3.40923,0.120505]
8;0.125;[0.536173,-5.66568,0.143037]
9;0.194444;[0.0718838,-7.47822,-0.188003]
10;0.291667;[0.145306,-7.46697,0.106632]
11;0.449074;[0.168971,-7.86052,-0.00650206]
12;0.597222;[0.092254,-7.93962,-0.0759303]
13;0.634259;[0.218658,-7.96268,-0.0422447]
14;0.699074;[0.0697681,-8.06772,0.0959329]
15;0.736111;[0.199911,-7.93149,-0.00796201]
16;0.717593;[0.180019,-7.93619,0.0365721]
17;0.833333;[0.157134,-7.96323,-0.0143482]
18;0.666667;[0.0818578,-7.89143,-0.120904]
19;0.75;[0.0633199,-8.12327,0.0523531]
20;0.731481;[0.106813,-7.96366,0.0481426]
21;0.731481;[0.189694,-8.00216,-0.0700444]
22;0.75463;[-0.00248075,-7.90001,0.129734]
23;0.75;[-0.0325771,-7.9404,-0.0941711]
24;0.699074;[-0.104355,-7.97859,0.0960844]
25;0.680556;[-0.0267043,-7.97214,-0.134566]
26;0.703704;[-0.17132,-8.17746,0.0250171]
27;0.759259;[-0.123908,-8.085,-0.0963224]
28;0.685185;[-0.123006,-7.93589,0.0398857]
29;0.75;[-0.24667,-7.98471,0.047418]
30;0.740741;[-0.252551,-7.87543,0.00942603]
31;0.731481;[-0.253349,-7.92641,-0.109541]
32;0.763889;[-0.280351,-8.04192,0.0504739]
33;0.675926;[-0.127556,-7.72666,0.182444]
34;0.74537;[-0.219263,-7.79299,-0.0573353]
35;0.662037;[-0.144173,-7.76709,0.00615417]
36;0.615741;[-0.179181,-7.76856,0.00407302]
37;0.62037;[-0.29805,-7.18828,0.0165005]
38;0.462963;[-0.110761,-7.48076,0.11514]
39;0.439815;[-0.103649,-6.40789,0.0711466]
40;0.356481;[-0.567683,-5.38763,-0.0846461]
41;0.324074;[-0.0508167,-4.3919,-0.229163]
42;0.287037;[-0.549617,-2.84217,-0.567238]
43;0.615741;[0.1185,-2.22056,-0.033461]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
