Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.203704;[0.254437,-11.0386,0.982328]
5;0.37963;[-0.634997,-13.256,0.266944]
6;0.416667;[0.314877,-13.2087,0.733351]
7;0.458333;[0.407578,-13.6945,-0.364391]
8;0.509259;[0.434366,-13.9446,-0.983379]
9;0.402778;[-0.907998,-15.858,0.635565]
10;0.546296;[0.707525,-15.1456,-0.23798]
11;0.449074;[0.398948,-15.3022,-0.33116]
12;0.592593;[0.756808,-16.8886,0.270599]
13;0.583333;[1.1006,-16.9313,-0.629569]
14;0.550926;[1.27747,-17.401,0.387808]
15;0.541667;[0.055206,-17.0872,-0.176965]
16;0.62963;[0.932685,-17.5742,0.16277]
17;0.662037;[0.995853,-17.7093,0.148753]
18;0.689815;[1.12816,-18.1002,0.195604]
19;0.648148;[0.810903,-18.3161,-0.252312]
20;0.601852;[0.836794,-18.5701,-0.381944]
21;0.777778;[1.30377,-18.6123,-0.174953]
22;0.666667;[0.993559,-18.8983,-0.238924]
23;0.662037;[0.775494,-19.09,-0.565165]
24;0.74537;[1.36492,-18.8803,-0.137388]
25;0.722222;[1.06426,-19.2462,0.464877]
26;0.736111;[1.34837,-19.0482,-0.0981398]
27;0.689815;[0.415557,-18.6881,-0.0613673]
28;0.722222;[1.06131,-18.8277,-0.101915]
29;0.638889;[1.10163,-18.4262,0.263547]
30;0.685185;[0.670911,-18.4426,0.319727]
31;0.601852;[1.21085,-18.6469,-0.512285]
32;0.685185;[0.927498,-18.3535,0.0767492]
33;0.583333;[0.881534,-17.7673,0.242886]
34;0.606481;[0.955826,-17.7124,0.309468]
35;0.569444;[0.29384,-17.6438,-0.463213]
36;0.578704;[1.11835,-16.8018,0.711996]
37;0.569444;[0.0343354,-16.6375,-0.224234]
38;0.513889;[0.777009,-15.3594,-0.115152]
39;0.527778;[0.883753,-14.7752,-0.388871]
40;0.49537;[0.202048,-15.398,-0.296346]
41;0.490741;[0.381233,-14.4388,0.170098]
42;0.421296;[0.579787,-14.6016,1.30983]
43;0.574074;[-0.648358,-14.0264,-0.46379]
44;0.0185185;[4.1276,-13.5375,-2.37854]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
