Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.00462963;[14.371,35.2619,36.6475]
5;0;[-nan,-nan,-nan]
6;0;[-nan,-nan,-nan]
7;0.00462963;[-1.4078,326.361,126.039]
8;0.00462963;[28.1029,-0.780878,-75.4178]
9;0;[-nan,-nan,-nan]
10;0;[-nan,-nan,-nan]
11;0;[-nan,-nan,-nan]
12;0;[-nan,-nan,-nan]
13;0;[-nan,-nan,-nan]
14;0;[-nan,-nan,-nan]
15;0;[-nan,-nan,-nan]
16;0;[-nan,-nan,-nan]
17;0;[-nan,-nan,-nan]
18;0.00462963;[43.6433,-7.10358,47.6757]
19;0.00462963;[-22.9121,-47.5779,-2.11963]
20;0;[-nan,-nan,-nan]
21;0;[-nan,-nan,-nan]
22;0;[-nan,-nan,-nan]
23;0.00462963;[-6.96736,68.6573,-1.28609]
24;0;[-nan,-nan,-nan]
25;0.00462963;[47.9019,41.9111,30.2702]
26;0;[-nan,-nan,-nan]
27;0;[-nan,-nan,-nan]
28;0;[-nan,-nan,-nan]
29;0;[-nan,-nan,-nan]
30;0;[-nan,-nan,-nan]
31;0;[-nan,-nan,-nan]
32;0.00462963;[-1.77291,-92.3711,-144.014]
33;0;[-nan,-nan,-nan]
34;0;[-nan,-nan,-nan]
35;0;[-nan,-nan,-nan]
36;0;[-nan,-nan,-nan]
37;0.00462963;[22.9101,-28.5109,-41.9359]
38;0;[-nan,-nan,-nan]
39;0.00462963;[-45.0357,-42.8538,13.4685]
40;0;[-nan,-nan,-nan]
41;0.00462963;[-64.4751,173.684,-95.0248]
42;0.00462963;[29.6508,75.2943,42.2245]
43;0;[-nan,-nan,-nan]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
