Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.50463;[0.116781,-0.228263,0.0455023]
5;0.611111;[-0.0819713,-0.307506,-0.0446539]
6;0.0231481;[0.00248613,-1.43232,-0.0943891]
7;0.0138889;[-0.0921717,-2.59702,-0.247667]
8;0.0462963;[-0.066582,-3.98406,-0.157126]
9;0.300926;[0.0790964,-3.95788,-0.121917]
10;0.462963;[0.0696506,-4.08908,-0.0676008]
11;0.759259;[0.180455,-3.8755,0.0569528]
12;0.75;[0.161531,-4.09911,0.0531792]
13;0.782407;[0.203142,-3.96995,-0.0114341]
14;0.787037;[0.216465,-4.01986,0.0613686]
15;0.671296;[0.229075,-4.01281,0.0488014]
16;0.731481;[0.207413,-3.92354,-0.124255]
17;0.736111;[0.165969,-3.96733,-0.13462]
18;0.685185;[0.132619,-3.88853,0.00585141]
19;0.643519;[0.231572,-4.09634,0.0147824]
20;0.675926;[0.110244,-3.97672,0.0198747]
21;0.634259;[0.129142,-3.95145,0.124164]
22;0.638889;[0.157669,-4.00951,-0.0700806]
23;0.689815;[0.166363,-3.99362,0.0814504]
24;0.643519;[0.125831,-4.02232,-0.0402937]
25;0.694444;[0.18441,-3.89979,-0.00734607]
26;0.685185;[-0.0342819,-3.9385,0.0307601]
27;0.652778;[0.0359918,-3.98467,0.0526297]
28;0.666667;[0.0967702,-4.05643,-0.0499216]
29;0.694444;[0.044549,-4.04669,0.0189274]
30;0.657407;[0.0902627,-4.00923,-0.112196]
31;0.773148;[-0.0761774,-4.0515,-0.108986]
32;0.689815;[-0.104219,-3.91064,0.0556799]
33;0.74537;[-0.117852,-3.91089,-0.0451957]
34;0.703704;[-0.0467794,-4.14043,-0.0501716]
35;0.759259;[-0.00739843,-3.95634,0.03521]
36;0.759259;[-0.110722,-4.02754,0.132384]
37;0.675926;[-0.0381923,-3.93537,0.0867874]
38;0.537037;[-0.179485,-4.0073,-0.0565195]
39;0.328704;[-0.165457,-4.02296,-0.107729]
40;0.115741;[-0.220184,-3.64471,0.121921]
41;0.0787037;[-0.0979218,-2.76873,0.199835]
42;0.0462963;[0.242445,-2.09657,0.346273]
43;1.09259;[-0.137717,-0.313539,0.0354947]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
